IPaddress,Day,Hour,Minute,Second,Info,Reply,Bytes
161.122.12.78,30,2,40,29,"GET/docs/health/health.pdfHTTP/1.0",200,245760
www-b2.proxy.aol.com,30,2,41,44,"GET/HTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,49,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,50,"GET/logos/small_gopher.gifHTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,50,"GET/icons/book.gifHTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,50,"GET/logos/small_ftp.gifHTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,54,"GET/logos/us-flag.gifHTTP/1.0",304,0
www-b2.proxy.aol.com,30,2,41,55,"GET/icons/ok2-0.gifHTTP/1.0",304,0
ix-eve-wa2-02.ix.netcom.com,30,2,42,26,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=rule+universal+waste&byte_count=416917HTTP/1.0",200,40960
www-b2.proxy.aol.com,30,2,42,34,"GET/Offices.htmlHTTP/1.0",200,2038
www-b2.proxy.aol.com,30,2,42,38,"GET/images/eparegions.gifHTTP/1.0",200,16296
www-b2.proxy.aol.com,30,2,42,55,"GET/cgi-bin/imagemap/eparegions?215,247HTTP/1.0",302,91
www-b2.proxy.aol.com,30,2,42,59,"GET/docs/eparegions/region6.htmlHTTP/1.0",200,180
www-b2.proxy.aol.com,30,2,43,2,"GET/icons/large_epa.gifHTTP/1.0",200,647
nnex02.ppp.uni-marburg.de,30,2,43,5,"GET/docs/OARPubsHTTP/1.0",302,0
www-b2.proxy.aol.com,30,2,43,16,"GET/docs/Solids.htmlHTTP/1.0",200,661
www-b2.proxy.aol.com,30,2,43,23,"GET/docs/OSWRCRAHTTP/1.0",302,0
www-b2.proxy.aol.com,30,2,43,25,"GET/OSWRCRA/HTTP/1.0",200,1096
ball.uunet.ca,30,2,43,29,"GET/docs/NEGPHTTP/1.0",302,0
ball.uunet.ca,30,2,43,29,"GET/NEGP/HTTP/1.0",200,919
www-b2.proxy.aol.com,30,2,43,30,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
nnex02.ppp.uni-marburg.de,30,2,43,37,"GET/OARPubs/HTTP/1.0",200,1338
www-b2.proxy.aol.com,30,2,43,39,"GET/docs/OSWRCRA/non-hwHTTP/1.0",302,0
www-b2.proxy.aol.com,30,2,43,42,"GET/OSWRCRA/non-hw/HTTP/1.0",200,1391
www-b2.proxy.aol.com,30,2,43,55,"GET/docs/OSWRCRA/non-hw/muncplHTTP/1.0",302,0
www-b2.proxy.aol.com,30,2,43,57,"GET/OSWRCRA/non-hw/muncpl/HTTP/1.0",200,1916
www-b2.proxy.aol.com,30,2,44,14,"GET/docs/OSWRCRA/non-hw/muncpl/landfillHTTP/1.0",302,0
www-b2.proxy.aol.com,30,2,44,17,"GET/OSWRCRA/non-hw/muncpl/landfill/HTTP/1.0",200,1273
www-b2.proxy.aol.com,30,2,44,40,"GET/docs/OSWRCRA/non-hw/muncpl/landfill/section2.txt.htmlHTTP/1.0",200,45951
nnex02.ppp.uni-marburg.de,30,2,45,46,"GET/docs/OARPubs/metaozon.htmlHTTP/1.0",200,2293
www-d3.proxy.aol.com,30,2,46,7,"GET/HTTP/1.0",200,4889
www-d3.proxy.aol.com,30,2,46,35,"GET/Standards.htmlHTTP/1.0",200,449
www-d3.proxy.aol.com,30,2,46,48,"GET/docs/OPPTS_HarmonizedHTTP/1.0",302,0
www-d3.proxy.aol.com,30,2,46,51,"GET/OPPTS_Harmonized/HTTP/1.0",200,2355
www-d3.proxy.aol.com,30,2,47,32,"GET/PIC.htmlHTTP/1.0",200,375
ix-eve-wa2-02.ix.netcom.com,30,2,47,33,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,106496
ix-eve-wa2-02.ix.netcom.com,30,2,47,38,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,147456
ix-eve-wa2-02.ix.netcom.com,30,2,47,57,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,147456
ix-eve-wa2-02.ix.netcom.com,30,2,48,4,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,139264
ix-eve-wa2-02.ix.netcom.com,30,2,48,4,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,122880
ix-eve-wa2-02.ix.netcom.com,30,2,48,4,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Subject%3a%20Universal%20Waste%20Rule%20%28Hazardous%20Waste%20Management%20System%3b&type=TEXT&docid=%01%0aearth1%3a210%02%0e%2findexes%2fRules%03P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%04%0aearth1%3a210%05%0e%2findexes%2fRules%06P0%20%2d416917%20%2fusr1%2fgopher%2fgopher%2ddata%2fRules%2fSubset%2fEPA%2dWASTE%2f1995%2fMay%2fDay%2d11%2fpr%2d223%07%01%00&seed_words_used=universal+waste&byte_count=416917HTTP/1.0",200,131072
161.122.12.78,30,2,48,11,"GET/docs/health/health.pdfHTTP/1.0",200,597986
nnex02.ppp.uni-marburg.de,30,2,48,12,"GET/OARPubs/HTTP/1.0",200,1338
nnex02.ppp.uni-marburg.de,30,2,49,38,"GET/docs/GCDOAR/gcd_pubs.htmlHTTP/1.0",200,13977
wzb145.wz-berlin.de,30,2,49,39,"HEAD/information.htmlHTTP/1.0",200,0
wzb145.wz-berlin.de,30,2,49,47,"HEAD/icons/people.gifHTTP/1.0",200,0
nnex02.ppp.uni-marburg.de,30,2,51,44,"GET/docs/GCDOAR/gifs/appdlogo.gifHTTP/1.0",200,30615
149.250.222.1,30,2,52,6,"GET/PIC.htmlHTTP/1.0",200,375
149.250.222.1,30,2,52,15,"GET/images/epabar.gifHTTP/1.0",200,2290
149.250.222.1,30,2,52,35,"GET/Contacts/HTTP/1.0",200,942
149.250.222.1,30,2,52,50,"GET/icons/large_epa.gifHTTP/1.0",200,647
202.32.50.6,30,2,53,2,"GET/docs/ContactsHTTP/1.0",302,0
202.32.50.6,30,2,53,4,"GET/Contacts/HTTP/1.0",200,942
202.32.50.6,30,2,53,7,"GET/icons/large_epa.gifHTTP/1.0",200,647
ext-ns.dpie.gov.au,30,2,53,36,"GET/docs/WhatsHot.htmlHTTP/1.0",200,1588
ext-ns.dpie.gov.au,30,2,54,29,"GET/docs/PressReleasesHTTP/1.0",302,0
localhost.mpc.wa.gov.au,30,2,55,28,"GET/HTTP/1.0",200,4889
localhost.mpc.wa.gov.au,30,2,55,41,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
localhost.mpc.wa.gov.au,30,2,55,42,"GET/logos/small_ftp.gifHTTP/1.0",200,124
localhost.mpc.wa.gov.au,30,2,55,42,"GET/logos/small_gopher.gifHTTP/1.0",200,935
localhost.mpc.wa.gov.au,30,2,55,44,"GET/logos/us-flag.gifHTTP/1.0",200,2788
localhost.mpc.wa.gov.au,30,2,55,49,"GET/icons/book.gifHTTP/1.0",200,156
ext-ns.dpie.gov.au,30,2,55,52,"GET/PressReleases/HTTP/1.0",200,1241
localhost.mpc.wa.gov.au,30,2,55,53,"GET/icons/ok2-0.gifHTTP/1.0",200,231
131.181.38.71,30,2,56,12,"GET/nep/whatshere.htmlHTTP/1.0",200,5615
sea-ts2-p14.wolfe.net,30,2,56,36,"GET/region10/www/r10.htmlHTTP/1.0",200,2730
sea-ts2-p14.wolfe.net,30,2,56,40,"GET/region10/www//r10logo.gifHTTP/1.0",200,3109
sea-ts2-p14.wolfe.net,30,2,56,40,"GET/region10/www//bullet.gifHTTP/1.0",200,291
localhost.mpc.wa.gov.au,30,2,56,43,"GET/docs/Internet.htmlHTTP/1.0",200,3217
131.181.38.71,30,2,57,11,"GET/nep/gif/neplogo.gifHTTP/1.0",200,11201
corpgate.nt.com,30,2,57,12,"GET/nep/nep.htmlHTTP/1.0",200,3461
sea-ts2-p14.wolfe.net,30,2,57,14,"GET/region10/www//datalib.htmlHTTP/1.0",200,2531
sea-ts2-p14.wolfe.net,30,2,57,43,"GET/region10/www//datalib/pugetsoundHTTP/1.0",302,0
sea-ts2-p14.wolfe.net,30,2,57,48,"GET/icons/blank.xbmHTTP/1.0",200,509
sea-ts2-p14.wolfe.net,30,2,57,51,"GET/region10/www//datalib/pugetsound/HTTP/1.0",200,22314
sea-ts2-p14.wolfe.net,30,2,57,52,"GET/icons/menu.xbmHTTP/1.0",200,527
sea-ts2-p14.wolfe.net,30,2,57,54,"GET/icons/text.xbmHTTP/1.0",200,527
sea-ts2-p14.wolfe.net,30,2,57,58,"GET/icons/unknown.xbmHTTP/1.0",200,515
131.181.38.71,30,2,57,59,"GET/nep/projects/HTTP/1.0",200,1664
sea-ts2-p14.wolfe.net,30,2,58,39,"GET/TRI_Cover93/tri87-93/wa.e00.gzHTTP/1.0",200,24576
sea-ts2-p14.wolfe.net,30,2,58,49,"GET/region10/www//r10.htmlHTTP/1.0",200,2730
sea-ts2-p14.wolfe.net,30,2,58,58,"GET/region10/www//pesticides.htmlHTTP/1.0",200,424
kiosk-4-61.dial.inet.fi,30,2,59,37,"GET/HTTP/1.0",200,4889
kiosk-4-61.dial.inet.fi,30,2,59,41,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
kiosk-4-61.dial.inet.fi,30,2,59,44,"GET/icons/book.gifHTTP/1.0",200,156
kiosk-4-61.dial.inet.fi,30,2,59,48,"GET/logos/us-flag.gifHTTP/1.0",200,2788
kiosk-4-61.dial.inet.fi,30,2,59,48,"GET/logos/small_gopher.gifHTTP/1.0",200,935
kiosk-4-61.dial.inet.fi,30,2,59,48,"GET/logos/small_ftp.gifHTTP/1.0",200,124
kiosk-4-61.dial.inet.fi,30,2,59,58,"GET/icons/ok2-0.gifHTTP/1.0",200,231
202.32.50.6,30,3,0,17,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher@earth1=0.00=freeHTTP/1.0",200,26982
202.32.50.6,30,3,0,25,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,30,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,34,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,36,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,39,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,39,"GET/HTTP/1.0",200,4889
202.32.50.6,30,3,0,41,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,44,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,46,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,0,48,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,50,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
202.32.50.6,30,3,0,51,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,52,"GET/logos/small_gopher.gifHTTP/1.0",200,935
203.251.228.110,30,3,0,53,"GET/logos/small_ftp.gifHTTP/1.0",200,124
202.32.50.6,30,3,0,53,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,53,"GET/icons/book.gifHTTP/1.0",200,156
202.32.50.6,30,3,0,56,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,57,"GET/icons/ok2-0.gifHTTP/1.0",200,231
202.32.50.6,30,3,0,58,"POST/waisicons/unknown.gifHTTP/1.0",501,0
203.251.228.110,30,3,0,59,"GET/logos/us-flag.gifHTTP/1.0",200,2788
kiosk-4-61.dial.inet.fi,30,3,0,59,"GET/Software.htmlHTTP/1.0",200,1497
202.32.50.6,30,3,1,1,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,3,"POST/waisicons/unknown.gifHTTP/1.0",501,0
kiosk-4-61.dial.inet.fi,30,3,1,3,"GET/logos/env_logo.gifHTTP/1.0",200,3837
141.192.85.41,30,3,1,4,"GET/docs/GCDOAR/esc-home.htmlHTTP/1.0",200,6865
202.32.50.6,30,3,1,6,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,8,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,11,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,13,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,16,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,18,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,20,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,22,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,25,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,27,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,32,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,34,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,37,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,39,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,42,"POST/waisicons/unknown.gifHTTP/1.0",501,0
202.32.50.6,30,3,1,44,"POST/waisicons/unknown.gifHTTP/1.0",501,0
kiosk-4-61.dial.inet.fi,30,3,1,45,"GET/docs/FreeSfwHTTP/1.0",302,0
202.32.50.6,30,3,1,47,"POST/waisicons/unknown.gifHTTP/1.0",501,0
kiosk-4-61.dial.inet.fi,30,3,1,48,"GET/FreeSfw/HTTP/1.0",200,1050
202.32.50.6,30,3,1,50,"POST/waisicons/unknown.gifHTTP/1.0",501,0
kiosk-4-61.dial.inet.fi,30,3,1,51,"GET/icons/epa.gifHTTP/1.0",200,457
203.251.228.110,30,3,1,53,"GET/Software.htmlHTTP/1.0",200,1497
141.192.85.41,30,3,1,55,"GET/docs/GCDOAR/esc-home.htmlHTTP/1.0",200,6865
203.251.228.110,30,3,1,58,"GET/logos/env_logo.gifHTTP/1.0",200,3837
202.32.50.6,30,3,2,6,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=QueryReportforthisSearch&type=TEXT&docid=/usr1/comwais/indexes/HTDOCS00/tmp/08300405.g3cHTTP/1.0",200,169
kiosk-4-61.dial.inet.fi,30,3,2,14,"GET/docs/FreeSfw/description.htmlHTTP/1.0",200,656
203.251.228.110,30,3,2,19,"GET/docs/SWMM_WINDOWSHTTP/1.0",302,0
203.251.228.110,30,3,2,23,"GET/SWMM_WINDOWS/HTTP/1.0",200,1045
203.251.228.110,30,3,2,26,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
202.32.50.6,30,3,2,33,"GET/cgi-bin/imagemap/epabar?258,62HTTP/1.0",302,0
202.32.50.6,30,3,2,33,"GET/docs/titlesearch.htmlHTTP/1.0",200,586
202.32.50.6,30,3,2,56,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher@earth1=0.00=freeHTTP/1.0",200,26982
202.32.50.6,30,3,3,4,"GET/waisicons/unknown.gifHTTP/1.0",200,83
202.32.50.6,30,3,3,6,"GET/waisicons/text.xbmHTTP/1.0",200,527
202.32.50.6,30,3,3,21,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=QueryReportforthisSearch&type=TEXT&docid=/usr1/comwais/indexes/HTDOCS00/tmp/08300407.70mHTTP/1.0",200,169
kiosk-4-61.dial.inet.fi,30,3,3,25,"GET/docs/RRELHTTP/1.0",302,0
kiosk-4-61.dial.inet.fi,30,3,3,27,"GET/RREL/HTTP/1.0",200,632
kiosk-4-61.dial.inet.fi,30,3,3,29,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
202.32.50.6,30,3,4,3,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher@earth1=0.00=freeHTTP/1.0",200,26969
202.32.50.6,30,3,4,42,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=MobileSourceEmissionRegulations&amp;RelatedReports&type=HTML&docid=",200,169
131.181.38.71,30,3,4,54,"GET/nep/projects/sarasota.htmlHTTP/1.0",200,16859
ext-ns.dpie.gov.au,30,3,6,5,"GET/docs/PressReleases/1995HTTP/1.0",302,0
ext-ns.dpie.gov.au,30,3,6,32,"GET/PressReleases/1995/HTTP/1.0",200,1135
daddylongleg.europa.com,30,3,7,8,"GET/HTTP/1.0",200,4889
daddylongleg.europa.com,30,3,7,11,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
daddylongleg.europa.com,30,3,7,13,"GET/logos/small_gopher.gifHTTP/1.0",200,935
daddylongleg.europa.com,30,3,7,13,"GET/logos/small_ftp.gifHTTP/1.0",200,124
daddylongleg.europa.com,30,3,7,14,"GET/icons/book.gifHTTP/1.0",200,156
daddylongleg.europa.com,30,3,7,17,"GET/logos/us-flag.gifHTTP/1.0",200,2788
daddylongleg.europa.com,30,3,7,17,"GET/icons/ok2-0.gifHTTP/1.0",200,231
ext-ns.dpie.gov.au,30,3,7,31,"GET/docs/PressReleases/1995/AugustHTTP/1.0",302,0
ext-ns.dpie.gov.au,30,3,8,6,"GET/PressReleases/1995/August/HTTP/1.0",200,1570
ext-ns.dpie.gov.au,30,3,8,17,"GET/docs/PressReleases/1995/August/Day-28HTTP/1.0",302,0
ext-ns.dpie.gov.au,30,3,8,28,"GET/PressReleases/1995/August/Day-28/HTTP/1.0",200,644
ext-ns.dpie.gov.au,30,3,8,54,"GET/docs/PressReleases/1995/August/Day-28/pr-431.htmlHTTP/1.0",200,5224
daddylongleg.europa.com,30,3,9,0,"GET/waisicons/unknown.gifHTTP/1.0",200,83
daddylongleg.europa.com,30,3,9,18,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,26222
daddylongleg.europa.com,30,3,9,23,"GET/waisicons/text.xbmHTTP/1.0",200,527
daddylongleg.europa.com,30,3,9,53,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Query%20Report%20for%20this%20Search&type=TEXT&docid=%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%150%200%20%2ftmp%2f08300413%2eru1%07%01%00&seed_words_used=525+epa&byte_count=665HTTP/1.0",200,963
ext-ns.dpie.gov.au,30,3,9,53,"GET/docs/PressReleases/1995/August/Day-28/pr-431.htmlHTTP/1.0",200,5224
daddylongleg.europa.com,30,3,11,23,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,2376
daddylongleg.europa.com,30,3,11,25,"GET/waisicons/eye2.xbmHTTP/1.0",200,500
daddylongleg.europa.com,30,3,11,25,"GET/waisicons/text.xbmHTTP/1.0",200,527
203.251.228.110,30,3,11,41,"GET/docs/SWMM_WINDOWS/newswmm1.zipHTTP/1.0",200,1158642
daddylongleg.europa.com,30,3,12,27,"GET/waisicons/unknown.gifHTTP/1.0",200,83
daddylongleg.europa.com,30,3,12,35,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,26755
daddylongleg.europa.com,30,3,13,40,"GET/docs/ContactsHTTP/1.0",302,0
daddylongleg.europa.com,30,3,13,42,"GET/Contacts/HTTP/1.0",200,942
daddylongleg.europa.com,30,3,13,44,"GET/icons/large_epa.gifHTTP/1.0",200,647
daddylongleg.europa.com,30,3,14,8,"GET/docs/Access/chapter6/chapter6.htmlHTTP/1.0",200,4505
daddylongleg.europa.com,30,3,14,11,"GET/icons/epaseal.gifHTTP/1.0",200,2624
daddylongleg.europa.com,30,3,15,8,"GET/information.htmlHTTP/1.0",200,617
daddylongleg.europa.com,30,3,15,11,"GET/icons/people.gifHTTP/1.0",200,224
daddylongleg.europa.com,30,3,15,37,"GET/docs/Welcome/EPA.htmlHTTP/1.0",200,1897
daddylongleg.europa.com,30,3,15,55,"GET/docs/AccessHTTP/1.0",302,0
daddylongleg.europa.com,30,3,15,57,"GET/Access/HTTP/1.0",200,2376
daddylongleg.europa.com,30,3,16,0,"GET/Access/images/epaseal.gifHTTP/1.0",200,2624
daddylongleg.europa.com,30,3,16,36,"POST/cgi-bin/waisgate/134.67.99.11=earth1.epa.gov=210=/indexes/ACCESS=gopher%40earth1.epa.gov=0.00=freeHTTP/1.0",200,26310
daddylongleg.europa.com,30,3,17,1,"GET/cgi-bin/waisgate?port=210&ip_address=earth1.epa.gov&database_name=/indexes/ACCESS&headline=Query%20Report%20for%20this%20Search&type=TEXT&docid=%02%0f%2findexes%2fACCESS%03%150%200%20%2ftmp%2f08300421%2el00%07%01%00&seed_words_used=525+epa&byte_count=643HTTP/1.0",200,941
daddylongleg.europa.com,30,3,17,37,"GET/PIC.htmlHTTP/1.0",200,375
daddylongleg.europa.com,30,3,17,39,"GET/images/epabar.gifHTTP/1.0",200,2290
daddylongleg.europa.com,30,3,18,8,"GET/Rules.htmlHTTP/1.0",200,3273
daddylongleg.europa.com,30,3,18,51,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher%40earth1=0.00=freeHTTP/1.0",200,31283
info.tuwien.ac.at,30,3,18,52,"GET/HTTP/1.0",200,4889
203.251.228.110,30,3,19,49,"GET/docs/SWMM_WINDOWS/newswmm2.zipHTTP/1.0",200,1190026
info.tuwien.ac.at,30,3,20,44,"GET/docs/AccessHTTP/1.0",302,0
info.tuwien.ac.at,30,3,20,45,"GET/Access/HTTP/1.0",200,2376
141.192.85.41,30,3,21,0,"GET/docs/GCDOAR/StarBytes.htmlHTTP/1.0",200,8091
info.tuwien.ac.at,30,3,21,22,"GET/Access/images/epaseal.gifHTTP/1.0",200,2624
daddylongleg.europa.com,30,3,21,30,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher%40earth1=0.00=freeHTTP/1.0",200,31020
info.tuwien.ac.at,30,3,21,56,"GET/Access/chapter7/chapter7.htmlHTTP/1.0",200,6312
info.tuwien.ac.at,30,3,21,58,"GET/icons/epaseal.gifHTTP/1.0",200,2624
ext-ns.dpie.gov.au,30,3,22,8,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,169
132.74.12.10,30,3,22,28,"GET/HTTP/1.0",200,4889
daddylongleg.europa.com,30,3,22,30,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/indexes/Rules&headline=Query%20Report%20for%20this%20Search&type=TEXT&docid=%02%0e%2findexes%2fRules%03%150%200%20%2ftmp%2f08300426%2ev1f%07%01%00&seed_words_used=524+epa&byte_count=657HTTP/1.0",200,955
info.tuwien.ac.at,30,3,22,36,"GET/Access/contents.htmlHTTP/1.0",200,2047
132.74.12.10,30,3,22,50,"GET/icons/book.gifHTTP/1.0",200,156
132.74.12.10,30,3,22,50,"GET/logos/small_ftp.gifHTTP/1.0",200,124
132.74.12.10,30,3,22,50,"GET/logos/small_gopher.gifHTTP/1.0",200,935
